1,0,0,0,0,0,0
50,0,0,0,0,0,0
100,0,0,0,0,0,0
250,0,5.66667,0,2,0,2
500,0,97.3333,0,29.3333,0,10.6667
750,1.33333,355.333,0.333333,49,0,56.6667
1000,2.33333,841.667,0,106,0,124.667
1250,5,1833,0,208.333,0,244.667
1500,23.3333,3535.67,1,356.667,0,366.333
2000,26.6667,9419.67,1,709.667,0,739
3000,90,66137.3,25,3608.33,0,3836.33
4000,113.667,91231.3,3.33333,3822.67,0.666667,3657.33
